"Plot Title: Rollinson_D1"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 9663855, SEN S/N: 2445096)","Water Content, m³/m³ (LGR S/N: 9663855, SEN S/N: 9673988)","Temp, °F (LGR S/N: 9663855, SEN S/N: 10448527)","RH, % (LGR S/N: 9663855, SEN S/N: 10448527)","PAR, uE (LGR S/N: 9663855, SEN S/N: 20210396)"
364,10/11/18 01:24:09 PM,58.669,0.3082,46.436,68.000,78.7
365,10/11/18 02:24:09 PM,58.669,0.3075,48.895,66.300,141.2
366,10/11/18 03:24:09 PM,58.626,0.3068,48.895,63.500,66.2
367,10/11/18 04:24:09 PM,58.626,0.3068,49.073,64.900,38.7
368,10/11/18 05:24:09 PM,58.498,0.3053,48.137,65.500,16.2
369,10/11/18 06:24:09 PM,58.325,0.3053,46.301,69.000,3.7
370,10/11/18 07:24:09 PM,58.109,0.3046,44.582,73.200,1.2
371,10/11/18 08:24:09 PM,57.850,0.3046,42.663,75.800,1.2
372,10/11/18 09:24:09 PM,57.549,0.3039,41.508,77.700,1.2
373,10/11/18 10:24:09 PM,57.247,0.3032,39.783,80.400,1.2
374,10/11/18 11:24:09 PM,56.901,0.3032,38.511,83.600,1.2
375,10/12/18 12:24:09 AM,56.556,0.3024,37.893,84.800,1.2
376,10/12/18 01:24:09 AM,56.208,0.3024,37.416,85.600,1.2
377,10/12/18 02:24:09 AM,55.863,0.3024,36.361,87.000,1.2
378,10/12/18 03:24:09 AM,55.558,0.3017,36.169,88.400,1.2
379,10/12/18 04:24:09 AM,55.213,0.3017,35.443,89.400,1.2
380,10/12/18 05:24:09 AM,54.952,0.3010,34.468,90.900,1.2
381,10/12/18 06:24:09 AM,54.648,0.3010,34.713,92.300,1.2
382,10/12/18 07:24:09 AM,54.343,0.3003,34.565,92.700,1.2
383,10/12/18 08:24:09 AM,54.082,0.3003,36.120,92.500,6.2
384,10/12/18 09:24:09 AM,53.908,0.3003,39.360,87.400,28.7
385,10/12/18 10:24:09 AM,53.865,0.3003,39.549,82.000,23.7
386,10/12/18 11:24:09 AM,53.865,0.2995,40.345,79.400,26.2
387,10/12/18 12:24:09 PM,53.820,0.2995,40.158,79.200,18.7
388,10/12/18 01:24:09 PM,53.776,0.2995,39.407,80.900,18.7
389,10/12/18 02:24:09 PM,53.645,0.2995,39.313,86.400,23.7
390,10/12/18 03:24:09 PM,53.515,0.2995,40.392,83.800,33.7
391,10/12/18 04:24:09 PM,53.384,0.2988,40.905,81.500,33.7
392,10/12/18 05:24:09 PM,53.341,0.2988,41.925,78.600,21.2
393,10/12/18 06:24:09 PM,53.253,0.2988,39.783,84.800,1.2
394,10/12/18 07:24:09 PM,53.166,0.2981,39.502,85.700,1.2
395,10/12/18 08:24:09 PM,53.078,0.2981,39.643,86.200,1.2
396,10/12/18 09:24:09 PM,52.947,0.2981,38.842,88.200,1.2
397,10/12/18 10:24:09 PM,52.860,0.2974,38.131,91.000,1.2
398,10/12/18 11:24:09 PM,52.729,0.2974,36.939,92.900,1.2
399,10/13/18 12:24:09 AM,52.554,0.2974,36.410,94.300,1.2
400,10/13/18 01:24:09 AM,52.378,0.2966,35.589,95.800,1.2
401,10/13/18 02:24:09 AM,52.203,0.2966,35.200,96.700,1.2
402,10/13/18 03:24:09 AM,51.984,0.2966,34.810,97.400,1.2
403,10/13/18 04:24:09 AM,51.809,0.2966,34.272,97.900,1.2
404,10/13/18 05:24:09 AM,51.633,0.2959,34.272,98.400,1.2
405,10/13/18 06:24:09 AM,51.458,0.2959,33.584,98.700,1.2
406,10/13/18 07:24:09 AM,51.237,0.2959,33.386,99.100,1.2
407,10/13/18 08:24:09 AM,51.017,0.2959,34.124,99.400,6.2
408,10/13/18 09:24:09 AM,50.841,0.2959,37.035,98.900,21.2
409,10/13/18 10:24:09 AM,50.752,0.2959,41.508,92.600,273.7
410,10/13/18 11:24:09 AM,51.062,0.2959,46.076,80.200,286.2
411,10/13/18 12:24:09 PM,51.678,0.2952,48.450,72.700,146.2
412,10/13/18 01:24:09 PM,51.984,0.2959,50.621,68.200,106.2
413,10/13/18 02:24:09 PM,52.378,0.2952,50.311,66.200,181.2
414,10/13/18 03:24:09 PM,52.772,0.2944,51.589,63.900,106.2
415,10/13/18 04:24:09 PM,52.947,0.2944,50.533,63.800,48.7
416,10/13/18 05:24:09 PM,52.992,0.2944,49.338,65.300,23.7
417,10/13/18 06:24:09 PM,52.947,0.2937,47.691,69.700,6.2
418,10/13/18 07:24:09 PM,52.817,0.2937,46.346,75.700,1.2
419,10/13/18 08:24:09 PM,52.729,0.2937,45.489,79.500,1.2
420,10/13/18 09:24:09 PM,52.641,0.2937,44.674,81.100,1.2
421,10/13/18 10:24:09 PM,52.509,0.2930,43.671,83.100,1.2
422,10/13/18 11:24:09 PM,52.378,0.2930,42.755,85.800,1.2
423,10/14/18 12:24:09 AM,52.246,0.2930,41.554,87.100,1.2
424,10/14/18 01:24:09 AM,52.115,0.2923,41.740,88.900,1.2
425,10/14/18 02:24:09 AM,51.940,0.2923,40.017,90.500,1.2
426,10/14/18 03:24:09 AM,51.852,0.2923,39.502,93.700,1.2
427,10/14/18 04:24:09 AM,51.764,0.2923,39.267,94.700,1.2
428,10/14/18 05:24:09 AM,51.678,0.2915,39.124,95.300,1.2
429,10/14/18 06:24:09 AM,51.544,0.2915,39.267,95.300,1.2
430,10/14/18 07:24:09 AM,51.458,0.2915,38.795,95.700,1.2
431,10/14/18 08:24:09 AM,51.370,0.2915,39.783,96.400,6.2
432,10/14/18 09:24:09 AM,51.325,0.2915,45.307,93.100,21.2
433,10/14/18 10:24:09 AM,51.413,0.2915,50.180,82.200,201.2
434,10/14/18 11:24:09 AM,51.809,0.2915,51.148,76.200,193.7
435,10/14/18 12:24:09 PM,52.291,0.2915,50.268,76.900,93.7
436,10/14/18 01:24:09 PM,52.554,0.2915,50.002,79.200,48.7
437,10/14/18 02:24:09 PM,52.686,0.2915,51.678,78.500,61.2
438,10/14/18 03:24:09 PM,52.903,0.2908,52.378,77.100,56.2
439,10/14/18 04:24:09 PM,53.121,0.2908,53.078,76.600,36.2
440,10/14/18 05:24:09 PM,53.298,0.2908,52.160,78.500,13.7
441,10/14/18 06:24:09 PM,53.384,0.2908,51.062,83.000,1.2
442,10/14/18 07:24:09 PM,53.472,0.2908,50.223,84.900,1.2
443,10/14/18 08:24:09 PM,53.515,0.2908,49.161,84.500,1.2
444,10/14/18 09:24:09 PM,53.472,0.2908,46.751,86.300,1.2
445,10/14/18 10:24:09 PM,53.384,0.2923,45.172,94.300,1.2
446,10/14/18 11:24:09 PM,53.209,0.2988,45.082,97.300,1.2
447,10/15/18 12:24:09 AM,53.078,0.3017,44.582,98.100,1.2
448,10/15/18 01:24:09 AM,52.947,0.3017,44.764,98.300,1.2
449,10/15/18 02:24:09 AM,52.860,0.3024,44.674,98.500,1.2
450,10/15/18 03:24:09 AM,52.772,0.3046,40.204,98.600,1.2
451,10/15/18 04:24:09 AM,52.597,0.3097,38.557,98.400,1.2
452,10/15/18 05:24:09 AM,52.246,0.3148,36.698,98.300,1.2
453,10/15/18 06:24:09 AM,51.895,0.3141,36.169,98.000,1.2
454,10/15/18 07:24:09 AM,51.589,0.3133,36.025,97.600,1.2
455,10/15/18 08:24:09 AM,51.325,0.3126,36.217,96.000,3.7
456,10/15/18 09:24:09 AM,51.062,0.3119,37.369,93.300,26.2
457,10/15/18 10:24:09 AM,50.929,0.3104,37.989,86.900,88.7
458,10/15/18 11:24:09 AM,50.797,0.3097,39.173,82.800,73.7
459,10/15/18 12:24:09 PM,50.841,0.3097,41.832,76.300,86.2
460,10/15/18 01:24:09 PM,50.929,0.3082,43.716,68.100,68.7
461,10/15/18 02:24:09 PM,51.193,0.3082,45.354,62.400,133.7
462,10/15/18 03:24:09 PM,51.458,0.3075,46.301,59.300,153.7
463,10/15/18 04:24:09 PM,51.589,0.3068,46.166,58.800,41.2
464,10/15/18 05:24:09 PM,51.589,0.3061,44.901,61.600,31.2
465,10/15/18 06:24:09 PM,51.544,0.3061,43.030,64.100,3.7
466,10/15/18 07:24:09 PM,51.413,0.3046,40.998,70.100,1.2
467,10/15/18 08:24:09 PM,51.282,0.3046,39.736,74.500,1.2
468,10/15/18 09:24:09 PM,51.105,0.3039,39.031,77.600,1.2
469,10/15/18 10:24:09 PM,50.929,0.3032,37.369,79.800,1.2
470,10/15/18 11:24:09 PM,50.709,0.3032,36.459,83.000,1.2
471,10/16/18 12:24:09 AM,50.445,0.3032,35.249,85.700,1.2
472,10/16/18 01:24:09 AM,50.180,0.3024,34.907,87.400,1.2
473,10/16/18 02:24:09 AM,49.914,0.3024,33.879,88.600,1.2
474,10/16/18 03:24:09 AM,49.649,0.3017,33.485,89.900,1.2
475,10/16/18 04:24:09 AM,49.338,0.3017,33.089,89.900,1.2
476,10/16/18 05:24:09 AM,49.028,0.3010,32.990,90.900,1.2
477,10/16/18 06:24:09 AM,48.762,0.3010,33.237,91.100,1.2
478,10/16/18 07:24:09 AM,48.493,0.3003,33.534,91.000,1.2
479,10/16/18 08:24:09 AM,48.227,0.3003,35.103,91.300,6.2
480,10/16/18 09:24:09 AM,48.094,0.2995,39.407,85.300,21.2
481,10/16/18 10:24:09 AM,48.049,0.2995,44.719,73.900,131.2
482,10/16/18 11:24:09 AM,48.360,0.2995,47.647,64.100,183.7
483,10/16/18 12:24:09 PM,48.983,0.2995,51.105,54.900,143.7
484,10/16/18 01:24:09 PM,49.516,0.2988,53.865,50.400,101.2
485,10/16/18 02:24:09 PM,50.092,0.2988,55.256,47.000,153.7
486,10/16/18 03:24:09 PM,50.664,0.2988,57.074,45.200,166.2
487,10/16/18 04:24:09 PM,50.974,0.2981,56.858,45.200,61.2
488,10/16/18 05:24:09 PM,51.193,0.2974,56.728,46.900,21.2
489,10/16/18 06:24:09 PM,51.325,0.2974,55.081,49.000,3.7
490,10/16/18 07:24:09 PM,51.370,0.2966,52.903,54.000,1.2
491,10/16/18 08:24:09 PM,51.370,0.2966,51.062,58.900,1.2
492,10/16/18 09:24:09 PM,51.325,0.2959,49.914,62.100,1.2
493,10/16/18 10:24:09 PM,51.237,0.2959,48.493,65.700,1.2
494,10/16/18 11:24:09 PM,51.148,0.2959,47.826,70.400,1.2
495,10/17/18 12:24:09 AM,51.062,0.2952,47.422,72.900,1.2
496,10/17/18 01:24:09 AM,51.017,0.2952,46.031,73.600,1.2
497,10/17/18 02:24:09 AM,50.974,0.2952,44.037,77.400,1.2
498,10/17/18 03:24:09 AM,50.886,0.2952,44.582,78.000,1.2
499,10/17/18 04:24:09 AM,50.797,0.2952,44.355,73.200,1.2
500,10/17/18 05:24:09 AM,50.664,0.2944,42.064,74.500,1.2
501,10/17/18 06:24:09 AM,50.576,0.2944,41.090,76.900,1.2
502,10/17/18 07:24:09 AM,50.400,0.2937,40.392,77.300,1.2
503,10/17/18 08:24:09 AM,50.268,0.2937,41.184,75.800,6.2
504,10/17/18 09:24:09 AM,50.135,0.2930,41.970,74.400,21.2
505,10/17/18 10:24:09 AM,50.092,0.2937,44.173,68.300,73.7
506,10/17/18 11:24:09 AM,50.223,0.2930,45.489,62.000,186.2
507,10/17/18 12:24:09 PM,50.664,0.2930,48.004,59.100,108.7
508,10/17/18 01:24:09 PM,51.017,0.2930,49.604,56.500,78.7
509,10/17/18 02:24:09 PM,51.413,0.2923,49.870,52.800,163.7
510,10/17/18 03:24:09 PM,51.678,0.2923,49.914,51.200,118.7
511,10/17/18 04:24:09 PM,51.721,0.2923,48.850,48.800,56.2
512,10/17/18 05:24:09 PM,51.678,0.2915,47.914,50.200,28.7
513,10/17/18 06:24:09 PM,51.544,0.2915,45.624,52.600,3.7
514,10/17/18 07:24:09 PM,51.370,0.2915,43.030,57.000,1.2
515,10/17/18 08:24:09 PM,51.148,0.2908,42.478,60.700,1.2
516,10/17/18 09:24:09 PM,50.974,0.2901,41.137,69.200,1.2
517,10/17/18 10:24:09 PM,50.752,0.2901,40.579,70.500,1.2
518,10/17/18 11:24:09 PM,50.533,0.2901,39.970,71.200,1.2
519,10/18/18 12:24:09 AM,50.311,0.2901,39.078,70.900,1.2
520,10/18/18 01:24:09 AM,50.092,0.2894,38.037,73.400,1.2
521,10/18/18 02:24:09 AM,49.914,0.2894,37.513,74.200,1.2
522,10/18/18 03:24:09 AM,49.692,0.2894,35.492,77.600,1.2
523,10/18/18 04:24:09 AM,49.428,0.2894,35.200,79.400,1.2
524,10/18/18 05:24:09 AM,49.204,0.2886,34.957,81.200,1.2
525,10/18/18 06:24:09 AM,48.983,0.2886,34.468,82.800,1.2
526,10/18/18 07:24:09 AM,48.805,0.2886,34.027,83.300,1.2
527,10/18/18 08:24:09 AM,48.628,0.2886,35.395,82.200,3.7
528,10/18/18 09:24:09 AM,48.450,0.2879,41.970,80.600,21.2
529,10/18/18 10:24:09 AM,48.493,0.2879,49.204,54.900,86.2
530,10/18/18 11:24:09 AM,48.850,0.2886,51.589,45.400,153.7
531,10/18/18 12:24:09 PM,49.428,0.2879,52.772,43.900,148.7
532,10/18/18 01:24:09 PM,50.002,0.2886,54.865,43.200,51.2
533,10/18/18 02:24:09 PM,50.664,0.2886,56.901,39.700,168.7
534,10/18/18 03:24:09 PM,51.193,0.2879,57.592,37.000,78.7
535,10/18/18 04:24:09 PM,51.458,0.2879,57.636,37.200,73.7
536,10/18/18 05:24:09 PM,51.633,0.2879,56.944,37.900,23.7
537,10/18/18 06:24:09 PM,51.633,0.2872,54.777,39.300,3.7
538,10/18/18 07:24:09 PM,51.589,0.2872,52.203,44.800,1.2
539,10/18/18 08:24:09 PM,51.458,0.2865,50.841,49.100,1.2
540,10/18/18 09:24:09 PM,51.325,0.2865,49.782,51.400,1.2
541,10/18/18 10:24:09 PM,51.148,0.2865,48.538,54.200,1.2
542,10/18/18 11:24:09 PM,50.974,0.2857,47.914,56.600,1.2
543,10/19/18 12:24:09 AM,50.797,0.2857,45.986,59.300,1.2
544,10/19/18 01:24:09 AM,50.621,0.2857,45.399,62.800,1.2
545,10/19/18 02:24:09 AM,50.445,0.2857,44.537,64.500,1.2
546,10/19/18 03:24:09 AM,50.268,0.2850,44.082,66.900,1.2
547,10/19/18 04:24:09 AM,50.092,0.2850,43.945,67.900,1.2
548,10/19/18 05:24:09 AM,49.959,0.2850,44.218,68.500,1.2
549,10/19/18 06:24:09 AM,49.825,0.2850,44.582,67.900,1.2
550,10/19/18 07:24:09 AM,49.737,0.2850,45.896,67.300,1.2
551,10/19/18 08:24:09 AM,49.649,0.2843,46.526,65.700,1.2
552,10/19/18 09:24:09 AM,49.604,0.2843,47.826,66.200,11.2
553,10/19/18 10:24:09 AM,49.649,0.2843,49.692,64.700,31.2
554,10/19/18 11:24:09 AM,49.737,0.2843,50.223,64.500,51.2
555,10/19/18 12:24:09 PM,49.914,0.2843,49.204,80.000,33.7
556,10/19/18 01:24:09 PM,50.047,0.2850,48.983,85.700,41.2
557,10/19/18 02:24:09 PM,50.223,0.2857,49.825,86.800,43.7
558,10/19/18 03:24:09 PM,50.400,0.2865,49.649,88.300,36.2
559,10/19/18 04:24:09 PM,50.576,0.2865,49.959,92.300,23.7
560,10/19/18 05:24:09 PM,50.709,0.2865,49.338,94.900,6.2
561,10/19/18 06:24:09 PM,50.797,0.2872,50.223,97.000,1.2
562,10/19/18 07:24:09 PM,50.886,0.2872,52.072,93.800,1.2
563,10/19/18 08:24:09 PM,50.974,0.2872,52.203,90.800,1.2
564,10/19/18 09:24:09 PM,51.105,0.2872,52.335,91.600,1.2
565,10/19/18 10:24:09 PM,51.237,0.2872,51.721,93.100,1.2
566,10/19/18 11:24:09 PM,51.325,0.2872,50.533,94.100,1.2
567,10/20/18 12:24:09 AM,51.370,0.2872,49.604,95.200,1.2
568,10/20/18 01:24:09 AM,51.370,0.2865,48.315,95.400,1.2
569,10/20/18 02:24:09 AM,51.370,0.2865,47.602,92.200,1.2
570,10/20/18 03:24:09 AM,51.325,0.2865,46.346,87.500,1.2
571,10/20/18 04:24:09 AM,51.237,0.2865,45.307,85.100,1.2
572,10/20/18 05:24:09 AM,51.105,0.2865,44.400,84.900,1.2
573,10/20/18 06:24:09 AM,50.974,0.2865,43.534,84.700,1.2
574,10/20/18 07:24:09 AM,50.841,0.2857,42.939,84.700,1.2
575,10/20/18 08:24:09 AM,50.664,0.2857,43.808,85.200,6.2
576,10/20/18 09:24:09 AM,50.533,0.2857,46.661,81.900,28.7
577,10/20/18 10:24:09 AM,50.533,0.2857,49.870,75.100,161.2
578,10/20/18 11:24:09 AM,50.664,0.2850,50.533,64.100,176.2
579,10/20/18 12:24:09 PM,50.886,0.2857,50.002,58.700,78.7
580,10/20/18 01:24:09 PM,50.974,0.2850,44.627,63.800,53.7
581,10/20/18 02:24:09 PM,50.841,0.2850,34.371,79.000,28.7
582,10/20/18 03:24:09 PM,50.445,0.2843,35.492,79.800,33.7
583,10/20/18 04:24:09 PM,50.047,0.2843,39.031,71.900,38.7
584,10/20/18 05:24:09 PM,49.692,0.2843,38.795,68.300,23.7
585,10/20/18 06:24:09 PM,49.383,0.2836,38.748,61.900,3.7
586,10/20/18 07:24:09 PM,49.161,0.2836,37.225,61.000,1.2
587,10/20/18 08:24:09 PM,48.938,0.2836,36.169,63.100,1.2
588,10/20/18 09:24:09 PM,48.762,0.2836,34.565,65.300,1.2
589,10/20/18 10:24:09 PM,48.538,0.2828,32.293,71.900,1.2
590,10/20/18 11:24:09 PM,48.315,0.2828,31.239,72.400,1.2
591,10/21/18 12:24:09 AM,48.049,0.2821,30.834,73.900,1.2
592,10/21/18 01:24:09 AM,47.826,0.2821,29.867,77.200,1.2
593,10/21/18 02:24:09 AM,47.557,0.2821,29.199,78.500,1.2
594,10/21/18 03:24:09 AM,47.289,0.2821,28.476,80.000,1.2
595,10/21/18 04:24:09 AM,47.019,0.2821,27.903,81.800,1.2
596,10/21/18 05:24:09 AM,46.751,0.2821,27.590,83.300,1.2
597,10/21/18 06:24:09 AM,46.526,0.2814,27.642,83.700,1.2
598,10/21/18 07:24:09 AM,46.301,0.2814,27.486,83.600,1.2
599,10/21/18 08:24:09 AM,46.121,0.2814,28.891,84.100,6.2
600,10/21/18 09:24:09 AM,45.986,0.2814,33.978,80.200,26.2
601,10/21/18 10:24:09 AM,45.986,0.2814,39.267,65.700,173.7
602,10/21/18 11:24:09 AM,46.121,0.2814,41.832,55.300,138.7
603,10/21/18 12:24:09 PM,46.436,0.2814,44.037,52.200,188.7
604,10/21/18 01:24:09 PM,46.974,0.2814,45.986,48.700,116.2
605,10/21/18 02:24:09 PM,47.512,0.2814,47.377,44.900,156.2
606,10/21/18 03:24:09 PM,47.871,0.2814,49.028,43.400,143.7
607,10/21/18 04:24:09 PM,48.049,0.2814,49.959,40.900,91.2
608,10/21/18 05:24:09 PM,48.137,0.2806,49.338,40.400,23.7
609,10/21/18 06:24:09 PM,48.137,0.2806,47.736,41.800,3.7
610,10/21/18 07:24:09 PM,48.049,0.2806,46.571,45.800,1.2
611,10/21/18 08:24:09 PM,47.959,0.2806,46.031,48.600,1.2
612,10/21/18 09:24:09 PM,47.871,0.2799,44.946,49.900,1.2
613,10/21/18 10:24:09 PM,47.781,0.2806,42.892,54.400,1.2
614,10/21/18 11:24:09 PM,47.691,0.2799,41.137,59.300,1.2
615,10/22/18 12:24:09 AM,47.602,0.2799,40.672,62.000,1.2
616,10/22/18 01:24:09 AM,47.467,0.2792,40.064,64.600,1.2
617,10/22/18 02:24:09 AM,47.334,0.2792,39.173,66.800,1.2
618,10/22/18 03:24:09 AM,47.199,0.2792,38.322,69.500,1.2
619,10/22/18 04:24:09 AM,47.064,0.2792,37.798,72.100,1.2
620,10/22/18 05:24:09 AM,46.931,0.2792,37.846,73.900,1.2
621,10/22/18 06:24:09 AM,46.796,0.2792,37.942,75.000,1.2
622,10/22/18 07:24:09 AM,46.706,0.2792,38.084,76.500,1.2
623,10/22/18 08:24:09 AM,46.616,0.2785,39.173,77.100,6.2
624,10/22/18 09:24:09 AM,46.571,0.2785,43.306,74.000,33.7
625,10/22/18 10:24:09 AM,46.706,0.2792,49.338,68.200,153.7
626,10/22/18 11:24:09 AM,47.064,0.2785,51.721,61.000,166.2
627,10/22/18 12:24:09 PM,47.602,0.2792,55.038,59.100,121.2
628,10/22/18 01:24:09 PM,48.272,0.2792,58.066,54.900,98.7
629,10/22/18 02:24:09 PM,49.028,0.2792,61.761,49.500,103.7
630,10/22/18 03:24:09 PM,49.692,0.2792,62.447,45.300,133.7
631,10/22/18 04:24:09 PM,50.180,0.2792,62.406,42.200,88.7
632,10/22/18 05:24:09 PM,50.533,0.2792,61.633,41.900,23.7
633,10/22/18 06:24:09 PM,50.709,0.2792,59.229,42.800,3.7
634,10/22/18 07:24:09 PM,50.752,0.2785,55.690,48.800,1.2
635,10/22/18 08:24:09 PM,50.752,0.2785,53.253,54.300,1.2
636,10/22/18 09:24:09 PM,50.664,0.2785,52.246,56.200,1.2
637,10/22/18 10:24:09 PM,50.576,0.2785,50.664,58.900,1.2
638,10/22/18 11:24:09 PM,50.488,0.2777,49.692,62.600,1.2
639,10/23/18 12:24:09 AM,50.400,0.2777,47.467,65.500,1.2
640,10/23/18 01:24:09 AM,50.268,0.2777,45.761,69.300,1.2
641,10/23/18 02:24:09 AM,50.135,0.2777,44.764,69.600,1.2
642,10/23/18 03:24:09 AM,50.002,0.2777,44.263,67.600,1.2
643,10/23/18 04:24:09 AM,49.870,0.2777,42.478,69.200,1.2
644,10/23/18 05:24:09 AM,49.692,0.2777,40.858,72.300,1.2
645,10/23/18 06:24:09 AM,49.471,0.2770,38.131,77.300,1.2
646,10/23/18 07:24:09 AM,49.249,0.2770,37.702,77.900,1.2
647,10/23/18 08:24:09 AM,48.983,0.2770,39.124,76.800,3.7
648,10/23/18 09:24:09 AM,48.805,0.2770,42.847,72.900,28.7
649,10/23/18 10:24:09 AM,48.762,0.2770,46.751,69.600,153.7
650,10/23/18 11:24:09 AM,48.895,0.2770,48.762,64.800,148.7
651,10/23/18 12:24:09 PM,49.249,0.2770,50.886,61.400,126.2
652,10/23/18 01:24:09 PM,49.737,0.2770,52.992,54.200,148.7
653,10/23/18 02:24:09 PM,50.311,0.2770,53.384,50.200,143.7
654,10/23/18 03:24:09 PM,50.621,0.2770,52.860,47.400,163.7
655,10/23/18 04:24:09 PM,50.752,0.2770,52.554,47.900,88.7
656,10/23/18 05:24:09 PM,50.797,0.2770,50.841,52.300,23.7
657,10/23/18 06:24:09 PM,50.752,0.2763,47.914,60.900,3.7
658,10/23/18 07:24:09 PM,50.621,0.2763,44.627,73.600,1.2
659,10/23/18 08:24:09 PM,50.445,0.2763,43.306,79.600,1.2
660,10/23/18 09:24:09 PM,50.223,0.2763,41.878,84.700,1.2
661,10/23/18 10:24:09 PM,50.002,0.2763,42.017,87.400,1.2
662,10/23/18 11:24:09 PM,49.782,0.2763,40.764,88.900,1.2
663,10/24/18 12:24:09 AM,49.649,0.2763,39.173,91.000,1.2
664,10/24/18 01:24:09 AM,49.471,0.2756,39.454,92.700,1.2
665,10/24/18 02:24:09 AM,49.294,0.2756,39.313,92.900,1.2
666,10/24/18 03:24:09 AM,49.116,0.2756,39.549,93.300,1.2
667,10/24/18 04:24:09 AM,48.983,0.2756,38.606,94.300,1.2
668,10/24/18 05:24:09 AM,48.805,0.2756,38.748,94.300,1.2
669,10/24/18 06:24:09 AM,48.672,0.2748,37.560,94.200,1.2
670,10/24/18 07:24:09 AM,48.538,0.2748,37.225,94.800,1.2
671,10/24/18 08:24:09 AM,48.405,0.2748,38.557,93.200,6.2
672,10/24/18 09:24:09 AM,48.315,0.2748,42.064,85.500,31.2
673,10/24/18 10:24:09 AM,48.315,0.2748,45.127,75.700,121.2
674,10/24/18 11:24:09 AM,48.450,0.2748,45.806,71.200,108.7
675,10/24/18 12:24:09 PM,48.717,0.2748,48.272,71.800,86.2
676,10/24/18 01:24:09 PM,49.028,0.2748,48.004,71.500,58.7
677,10/24/18 02:24:09 PM,49.249,0.2748,50.223,67.000,76.2
678,10/24/18 03:24:09 PM,49.516,0.2748,50.488,63.500,98.7
679,10/24/18 04:24:09 PM,49.737,0.2748,49.825,64.800,38.7
680,10/24/18 05:24:09 PM,49.825,0.2748,48.762,64.300,21.2
681,10/24/18 06:24:09 PM,49.825,0.2748,46.256,68.300,3.7
682,10/24/18 07:24:09 PM,49.782,0.2748,44.127,73.400,1.2
683,10/24/18 08:24:09 PM,49.604,0.2748,42.156,78.800,1.2
684,10/24/18 09:24:09 PM,49.471,0.2741,41.369,83.000,1.2
685,10/24/18 10:24:09 PM,49.294,0.2741,40.672,87.400,1.2
686,10/24/18 11:24:09 PM,49.116,0.2741,40.532,87.400,1.2
687,10/25/18 12:24:09 AM,48.983,0.2741,39.877,89.200,1.2
688,10/25/18 01:24:09 AM,48.850,0.2734,39.783,90.100,1.2
689,10/25/18 02:24:09 AM,48.717,0.2734,38.795,90.600,1.2
690,10/25/18 03:24:09 AM,48.628,0.2734,38.842,89.700,1.2
691,10/25/18 04:24:09 AM,48.493,0.2734,39.124,87.600,1.2
692,10/25/18 05:24:09 AM,48.360,0.2734,39.078,85.000,1.2
693,10/25/18 06:24:09 AM,48.227,0.2734,39.173,83.800,1.2
694,10/25/18 07:24:09 AM,48.094,0.2727,39.173,83.000,1.2
695,10/25/18 08:24:09 AM,48.004,0.2734,40.017,82.000,1.2
696,10/25/18 09:24:09 AM,47.914,0.2734,42.386,78.100,18.7
697,10/25/18 10:24:09 AM,47.959,0.2734,45.036,74.000,43.7
698,10/25/18 11:24:09 AM,48.094,0.2727,47.289,69.500,61.2
699,10/25/18 12:24:09 PM,48.315,0.2727,49.073,64.000,78.7
700,10/25/18 01:24:09 PM,48.583,0.2727,50.002,60.200,83.7
701,10/25/18 02:24:09 PM,48.805,0.2727,49.649,60.400,38.7
702,10/25/18 03:24:09 PM,48.983,0.2727,49.959,59.100,46.2
703,10/25/18 04:24:09 PM,49.161,0.2727,50.576,59.000,33.7
704,10/25/18 05:24:09 PM,49.294,0.2727,49.204,59.500,18.7
705,10/25/18 06:24:09 PM,49.383,0.2727,46.841,66.400,1.2
706,10/25/18 07:24:09 PM,49.383,0.2727,46.031,71.900,1.2
707,10/25/18 08:24:09 PM,49.294,0.2727,45.896,74.500,1.2
708,10/25/18 09:24:09 PM,49.249,0.2727,44.856,78.000,1.2
709,10/25/18 10:24:09 PM,49.204,0.2727,44.764,79.800,1.2
710,10/25/18 11:24:09 PM,49.161,0.2727,44.856,77.500,1.2
711,10/26/18 12:24:09 AM,49.116,0.2727,44.037,77.000,1.2
712,10/26/18 01:24:09 AM,49.073,0.2727,43.853,79.300,1.2
713,10/26/18 02:24:09 AM,49.028,0.2727,43.853,81.500,1.2
714,10/26/18 03:24:09 AM,48.983,0.2727,43.624,82.900,1.2
715,10/26/18 04:24:09 AM,48.938,0.2719,44.037,83.900,1.2
716,10/26/18 05:24:09 AM,48.895,0.2727,44.582,84.300,1.2
717,10/26/18 06:24:09 AM,48.895,0.2727,45.036,84.800,1.2
718,10/26/18 07:24:09 AM,48.895,0.2727,45.399,85.700,1.2
719,10/26/18 08:24:09 AM,48.938,0.2727,46.211,86.000,1.2
720,10/26/18 09:24:09 AM,48.983,0.2719,48.094,84.000,18.7
721,10/26/18 10:24:09 AM,49.073,0.2719,49.338,80.700,38.7
722,10/26/18 11:24:09 AM,49.249,0.2719,50.268,77.500,48.7
723,10/26/18 12:24:09 PM,49.471,0.2719,51.721,74.000,76.2
724,10/26/18 01:24:09 PM,49.692,0.2719,52.072,69.700,88.7
725,10/26/18 02:24:09 PM,49.959,0.2719,52.378,66.600,78.7
726,10/26/18 03:24:09 PM,50.180,0.2719,51.589,66.600,56.2
